Area,Item_x,Year,Unit_x,Crop_Yield,Item_y,Unit_y,Pesticides_Usage,Avg_Temperature,Avg_Rainfall
Madagascar,Sweet potatoes,2008,hg/ha,41404,Pesticides (total),tonnes of active ingredients,112.11,19.79,1513
Madagascar,Sweet potatoes,2009,hg/ha,41414,Pesticides (total),tonnes of active ingredients,143.9,20.13,1513
Madagascar,Sweet potatoes,2010,hg/ha,41417,Pesticides (total),tonnes of active ingredients,241.89,20.31,1513
Madagascar,Sweet potatoes,2011,hg/ha,41419,Pesticides (total),tonnes of active ingredients,310.36,20.33,1513
Madagascar,Sweet potatoes,2012,hg/ha,41426,Pesticides (total),tonnes of active ingredients,377.71,19.78,1513
Madagascar,Sweet potatoes,2013,hg/ha,41428,Pesticides (total),tonnes of active ingredients,507.94,19.34,1513
Madagascar,Wheat,1990,hg/ha,41483,Pesticides (total),tonnes of active ingredients,128.41,19.62,1513
Madagascar,Wheat,1991,hg/ha,41487,Pesticides (total),tonnes of active ingredients,131,19.79,1513
Madagascar,Wheat,1992,hg/ha,41495,Pesticides (total),tonnes of active ingredients,101.06,19.76,1513
Madagascar,Wheat,1993,hg/ha,41500,Pesticides (total),tonnes of active ingredients,109.41,19.95,1513
Madagascar,Wheat,1994,hg/ha,41500,Pesticides (total),tonnes of active ingredients,76.15,19.96,1513
Madagascar,Wheat,1995,hg/ha,41500,Pesticides (total),tonnes of active ingredients,73.08,19.96,1513
Madagascar,Wheat,1996,hg/ha,41508,Pesticides (total),tonnes of active ingredients,152.01,19.71,1513
Madagascar,Wheat,1997,hg/ha,41513,Pesticides (total),tonnes of active ingredients,139.89,19.97,1513
Madagascar,Wheat,1998,hg/ha,41525,Pesticides (total),tonnes of active ingredients,88.26,20.11,1513
Madagascar,Wheat,1999,hg/ha,41526,Pesticides (total),tonnes of active ingredients,49.52,19.82,1513
Madagascar,Wheat,2000,hg/ha,41530,Pesticides (total),tonnes of active ingredients,130.46,19.65,1513
Madagascar,Wheat,2001,hg/ha,41535,Pesticides (total),tonnes of active ingredients,87.59,20.12,1513
Madagascar,Wheat,2002,hg/ha,41536,Pesticides (total),tonnes of active ingredients,240.84,20.14,1513
Madagascar,Wheat,2004,hg/ha,41538,Pesticides (total),tonnes of active ingredients,68.01,19.87,1513
Madagascar,Wheat,2005,hg/ha,41538,Pesticides (total),tonnes of active ingredients,114.51,20.05,1513
Madagascar,Wheat,2006,hg/ha,41538,Pesticides (total),tonnes of active ingredients,109.39,20.09,1513
Madagascar,Wheat,2007,hg/ha,41540,Pesticides (total),tonnes of active ingredients,93.88,20.02,1513
Madagascar,Wheat,2008,hg/ha,41546,Pesticides (total),tonnes of active ingredients,112.11,19.79,1513
Madagascar,Wheat,2009,hg/ha,41547,Pesticides (total),tonnes of active ingredients,143.9,20.13,1513
Madagascar,Wheat,2010,hg/ha,41548,Pesticides (total),tonnes of active ingredients,241.89,20.31,1513
Madagascar,Wheat,2011,hg/ha,41556,Pesticides (total),tonnes of active ingredients,310.36,20.33,1513
Madagascar,Wheat,2012,hg/ha,41557,Pesticides (total),tonnes of active ingredients,377.71,19.78,1513
Madagascar,Wheat,2013,hg/ha,41558,Pesticides (total),tonnes of active ingredients,507.94,19.34,1513
Malawi,Cassava,1990,hg/ha,41667,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Cassava,1991,hg/ha,41667,Pesticides (total),tonnes of active ingredients,173.19,20.4,1181
Malawi,Cassava,1992,hg/ha,41667,Pesticides (total),tonnes of active ingredients,173.19,20.89,1181
Malawi,Cassava,1993,hg/ha,41667,Pesticides (total),tonnes of active ingredients,173.19,20.43,1181
Malawi,Cassava,1994,hg/ha,41667,Pesticides (total),tonnes of active ingredients,173.19,20.59,1181
Malawi,Cassava,1995,hg/ha,41667,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Cassava,1996,hg/ha,41667,Pesticides (total),tonnes of active ingredients,173.19,20.47,1181
Malawi,Cassava,1997,hg/ha,41667,Pesticides (total),tonnes of active ingredients,173.19,20.62,1181
Malawi,Cassava,1998,hg/ha,41667,Pesticides (total),tonnes of active ingredients,131.59,20.92,1181
Malawi,Cassava,1999,hg/ha,41667,Pesticides (total),tonnes of active ingredients,123.64,20.26,1181
Malawi,Cassava,2000,hg/ha,41667,Pesticides (total),tonnes of active ingredients,220.22,20.22,1181
Malawi,Cassava,2001,hg/ha,41667,Pesticides (total),tonnes of active ingredients,177.24,20.59,1181
Malawi,Cassava,2002,hg/ha,41667,Pesticides (total),tonnes of active ingredients,134.25,20.76,1181
Malawi,Cassava,2004,hg/ha,41667,Pesticides (total),tonnes of active ingredients,48.28,20.44,1181
Malawi,Cassava,2005,hg/ha,41667,Pesticides (total),tonnes of active ingredients,295.51,21.37,1181
Malawi,Cassava,2006,hg/ha,41667,Pesticides (total),tonnes of active ingredients,202.35,20.63,1181
Malawi,Cassava,2007,hg/ha,41667,Pesticides (total),tonnes of active ingredients,524.46,20.67,1181
Malawi,Cassava,2008,hg/ha,41667,Pesticides (total),tonnes of active ingredients,624.52,20.42,1181
Malawi,Cassava,2009,hg/ha,41667,Pesticides (total),tonnes of active ingredients,736.25,20.68,1181
Malawi,Cassava,2010,hg/ha,41667,Pesticides (total),tonnes of active ingredients,584.12,21.34,1181
Malawi,Cassava,2011,hg/ha,41673,Pesticides (total),tonnes of active ingredients,553.57,20.92,1181
Malawi,Cassava,2012,hg/ha,41674,Pesticides (total),tonnes of active ingredients,775.83,20.42,1181
Malawi,Cassava,2013,hg/ha,41677,Pesticides (total),tonnes of active ingredients,1500.27,19.68,1181
Malawi,Maize,1990,hg/ha,41791,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Maize,1991,hg/ha,41797,Pesticides (total),tonnes of active ingredients,173.19,20.4,1181
Malawi,Maize,1992,hg/ha,41799,Pesticides (total),tonnes of active ingredients,173.19,20.89,1181
Malawi,Maize,1993,hg/ha,41800,Pesticides (total),tonnes of active ingredients,173.19,20.43,1181
Malawi,Maize,1994,hg/ha,41802,Pesticides (total),tonnes of active ingredients,173.19,20.59,1181
Malawi,Maize,1995,hg/ha,41805,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Maize,1996,hg/ha,41806,Pesticides (total),tonnes of active ingredients,173.19,20.47,1181
Malawi,Maize,1997,hg/ha,41809,Pesticides (total),tonnes of active ingredients,173.19,20.62,1181
Malawi,Maize,1998,hg/ha,41810,Pesticides (total),tonnes of active ingredients,131.59,20.92,1181
Malawi,Maize,1999,hg/ha,41811,Pesticides (total),tonnes of active ingredients,123.64,20.26,1181
Malawi,Maize,2000,hg/ha,41815,Pesticides (total),tonnes of active ingredients,220.22,20.22,1181
Malawi,Maize,2001,hg/ha,41818,Pesticides (total),tonnes of active ingredients,177.24,20.59,1181
Malawi,Maize,2002,hg/ha,41818,Pesticides (total),tonnes of active ingredients,134.25,20.76,1181
Malawi,Maize,2004,hg/ha,41818,Pesticides (total),tonnes of active ingredients,48.28,20.44,1181
Malawi,Maize,2005,hg/ha,41819,Pesticides (total),tonnes of active ingredients,295.51,21.37,1181
Malawi,Maize,2006,hg/ha,41819,Pesticides (total),tonnes of active ingredients,202.35,20.63,1181
Malawi,Maize,2007,hg/ha,41821,Pesticides (total),tonnes of active ingredients,524.46,20.67,1181
Malawi,Maize,2008,hg/ha,41821,Pesticides (total),tonnes of active ingredients,624.52,20.42,1181
Malawi,Maize,2009,hg/ha,41830,Pesticides (total),tonnes of active ingredients,736.25,20.68,1181
Malawi,Maize,2010,hg/ha,41832,Pesticides (total),tonnes of active ingredients,584.12,21.34,1181
Malawi,Maize,2011,hg/ha,41837,Pesticides (total),tonnes of active ingredients,553.57,20.92,1181
Malawi,Maize,2012,hg/ha,41840,Pesticides (total),tonnes of active ingredients,775.83,20.42,1181
Malawi,Maize,2013,hg/ha,41841,Pesticides (total),tonnes of active ingredients,1500.27,19.68,1181
Malawi,Plantains and others,1990,hg/ha,41962,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Plantains and others,1991,hg/ha,41965,Pesticides (total),tonnes of active ingredients,173.19,20.4,1181
Malawi,Plantains and others,1992,hg/ha,41966,Pesticides (total),tonnes of active ingredients,173.19,20.89,1181
Malawi,Plantains and others,1993,hg/ha,41974,Pesticides (total),tonnes of active ingredients,173.19,20.43,1181
Malawi,Plantains and others,1994,hg/ha,41975,Pesticides (total),tonnes of active ingredients,173.19,20.59,1181
Malawi,Plantains and others,1995,hg/ha,41978,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Plantains and others,1996,hg/ha,41979,Pesticides (total),tonnes of active ingredients,173.19,20.47,1181
Malawi,Plantains and others,1997,hg/ha,41980,Pesticides (total),tonnes of active ingredients,173.19,20.62,1181
Malawi,Plantains and others,1998,hg/ha,41986,Pesticides (total),tonnes of active ingredients,131.59,20.92,1181
Malawi,Plantains and others,1999,hg/ha,41989,Pesticides (total),tonnes of active ingredients,123.64,20.26,1181
Malawi,Plantains and others,2000,hg/ha,41993,Pesticides (total),tonnes of active ingredients,220.22,20.22,1181
Malawi,Plantains and others,2001,hg/ha,41993,Pesticides (total),tonnes of active ingredients,177.24,20.59,1181
Malawi,Plantains and others,2002,hg/ha,41993,Pesticides (total),tonnes of active ingredients,134.25,20.76,1181
Malawi,Plantains and others,2004,hg/ha,42000,Pesticides (total),tonnes of active ingredients,48.28,20.44,1181
Malawi,Plantains and others,2005,hg/ha,42000,Pesticides (total),tonnes of active ingredients,295.51,21.37,1181
Malawi,Plantains and others,2006,hg/ha,42000,Pesticides (total),tonnes of active ingredients,202.35,20.63,1181
Malawi,Plantains and others,2007,hg/ha,42000,Pesticides (total),tonnes of active ingredients,524.46,20.67,1181
Malawi,Plantains and others,2008,hg/ha,42000,Pesticides (total),tonnes of active ingredients,624.52,20.42,1181
Malawi,Plantains and others,2009,hg/ha,42000,Pesticides (total),tonnes of active ingredients,736.25,20.68,1181
Malawi,Plantains and others,2010,hg/ha,42001,Pesticides (total),tonnes of active ingredients,584.12,21.34,1181
Malawi,Plantains and others,2011,hg/ha,42002,Pesticides (total),tonnes of active ingredients,553.57,20.92,1181
Malawi,Plantains and others,2012,hg/ha,42004,Pesticides (total),tonnes of active ingredients,775.83,20.42,1181
Malawi,Plantains and others,2013,hg/ha,42007,Pesticides (total),tonnes of active ingredients,1500.27,19.68,1181
Malawi,Potatoes,1990,hg/ha,42105,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Potatoes,1991,hg/ha,42107,Pesticides (total),tonnes of active ingredients,173.19,20.4,1181
Malawi,Potatoes,1992,hg/ha,42108,Pesticides (total),tonnes of active ingredients,173.19,20.89,1181
Malawi,Potatoes,1993,hg/ha,42114,Pesticides (total),tonnes of active ingredients,173.19,20.43,1181
Malawi,Potatoes,1994,hg/ha,42115,Pesticides (total),tonnes of active ingredients,173.19,20.59,1181
Malawi,Potatoes,1995,hg/ha,42115,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Potatoes,1996,hg/ha,42119,Pesticides (total),tonnes of active ingredients,173.19,20.47,1181
Malawi,Potatoes,1997,hg/ha,42121,Pesticides (total),tonnes of active ingredients,173.19,20.62,1181
Malawi,Potatoes,1998,hg/ha,42123,Pesticides (total),tonnes of active ingredients,131.59,20.92,1181
Malawi,Potatoes,1999,hg/ha,42125,Pesticides (total),tonnes of active ingredients,123.64,20.26,1181
Malawi,Potatoes,2000,hg/ha,42130,Pesticides (total),tonnes of active ingredients,220.22,20.22,1181
Malawi,Potatoes,2001,hg/ha,42143,Pesticides (total),tonnes of active ingredients,177.24,20.59,1181
Malawi,Potatoes,2002,hg/ha,42143,Pesticides (total),tonnes of active ingredients,134.25,20.76,1181
Malawi,Potatoes,2004,hg/ha,42145,Pesticides (total),tonnes of active ingredients,48.28,20.44,1181
Malawi,Potatoes,2005,hg/ha,42146,Pesticides (total),tonnes of active ingredients,295.51,21.37,1181
Malawi,Potatoes,2006,hg/ha,42150,Pesticides (total),tonnes of active ingredients,202.35,20.63,1181
Malawi,Potatoes,2007,hg/ha,42153,Pesticides (total),tonnes of active ingredients,524.46,20.67,1181
Malawi,Potatoes,2008,hg/ha,42161,Pesticides (total),tonnes of active ingredients,624.52,20.42,1181
Malawi,Potatoes,2009,hg/ha,42162,Pesticides (total),tonnes of active ingredients,736.25,20.68,1181
Malawi,Potatoes,2010,hg/ha,42162,Pesticides (total),tonnes of active ingredients,584.12,21.34,1181
Malawi,Potatoes,2011,hg/ha,42163,Pesticides (total),tonnes of active ingredients,553.57,20.92,1181
Malawi,Potatoes,2012,hg/ha,42169,Pesticides (total),tonnes of active ingredients,775.83,20.42,1181
Malawi,Potatoes,2013,hg/ha,42171,Pesticides (total),tonnes of active ingredients,1500.27,19.68,1181
Malawi,"Rice, paddy",1990,hg/ha,42300,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,"Rice, paddy",1991,hg/ha,42301,Pesticides (total),tonnes of active ingredients,173.19,20.4,1181
Malawi,"Rice, paddy",1992,hg/ha,42303,Pesticides (total),tonnes of active ingredients,173.19,20.89,1181
Malawi,"Rice, paddy",1993,hg/ha,42303,Pesticides (total),tonnes of active ingredients,173.19,20.43,1181
Malawi,"Rice, paddy",1994,hg/ha,42308,Pesticides (total),tonnes of active ingredients,173.19,20.59,1181
Malawi,"Rice, paddy",1995,hg/ha,42308,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,"Rice, paddy",1996,hg/ha,42308,Pesticides (total),tonnes of active ingredients,173.19,20.47,1181
Malawi,"Rice, paddy",1997,hg/ha,42308,Pesticides (total),tonnes of active ingredients,173.19,20.62,1181
Malawi,"Rice, paddy",1998,hg/ha,42308,Pesticides (total),tonnes of active ingredients,131.59,20.92,1181
Malawi,"Rice, paddy",1999,hg/ha,42311,Pesticides (total),tonnes of active ingredients,123.64,20.26,1181
Malawi,"Rice, paddy",2000,hg/ha,42312,Pesticides (total),tonnes of active ingredients,220.22,20.22,1181
Malawi,"Rice, paddy",2001,hg/ha,42313,Pesticides (total),tonnes of active ingredients,177.24,20.59,1181
Malawi,"Rice, paddy",2002,hg/ha,42324,Pesticides (total),tonnes of active ingredients,134.25,20.76,1181
Malawi,"Rice, paddy",2004,hg/ha,42328,Pesticides (total),tonnes of active ingredients,48.28,20.44,1181
Malawi,"Rice, paddy",2005,hg/ha,42328,Pesticides (total),tonnes of active ingredients,295.51,21.37,1181
Malawi,"Rice, paddy",2006,hg/ha,42329,Pesticides (total),tonnes of active ingredients,202.35,20.63,1181
Malawi,"Rice, paddy",2007,hg/ha,42333,Pesticides (total),tonnes of active ingredients,524.46,20.67,1181
Malawi,"Rice, paddy",2008,hg/ha,42345,Pesticides (total),tonnes of active ingredients,624.52,20.42,1181
Malawi,"Rice, paddy",2009,hg/ha,42346,Pesticides (total),tonnes of active ingredients,736.25,20.68,1181
Malawi,"Rice, paddy",2010,hg/ha,42350,Pesticides (total),tonnes of active ingredients,584.12,21.34,1181
Malawi,"Rice, paddy",2011,hg/ha,42354,Pesticides (total),tonnes of active ingredients,553.57,20.92,1181
Malawi,"Rice, paddy",2012,hg/ha,42359,Pesticides (total),tonnes of active ingredients,775.83,20.42,1181
Malawi,"Rice, paddy",2013,hg/ha,42362,Pesticides (total),tonnes of active ingredients,1500.27,19.68,1181
Malawi,Sorghum,1990,hg/ha,42444,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Sorghum,1991,hg/ha,42452,Pesticides (total),tonnes of active ingredients,173.19,20.4,1181
Malawi,Sorghum,1992,hg/ha,42454,Pesticides (total),tonnes of active ingredients,173.19,20.89,1181
Malawi,Sorghum,1993,hg/ha,42459,Pesticides (total),tonnes of active ingredients,173.19,20.43,1181
Malawi,Sorghum,1994,hg/ha,42462,Pesticides (total),tonnes of active ingredients,173.19,20.59,1181
Malawi,Sorghum,1995,hg/ha,42464,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Sorghum,1996,hg/ha,42465,Pesticides (total),tonnes of active ingredients,173.19,20.47,1181
Malawi,Sorghum,1997,hg/ha,42466,Pesticides (total),tonnes of active ingredients,173.19,20.62,1181
Malawi,Sorghum,1998,hg/ha,42466,Pesticides (total),tonnes of active ingredients,131.59,20.92,1181
Malawi,Sorghum,1999,hg/ha,42469,Pesticides (total),tonnes of active ingredients,123.64,20.26,1181
Malawi,Sorghum,2000,hg/ha,42470,Pesticides (total),tonnes of active ingredients,220.22,20.22,1181
Malawi,Sorghum,2001,hg/ha,42473,Pesticides (total),tonnes of active ingredients,177.24,20.59,1181
Malawi,Sorghum,2002,hg/ha,42475,Pesticides (total),tonnes of active ingredients,134.25,20.76,1181
Malawi,Sorghum,2004,hg/ha,42481,Pesticides (total),tonnes of active ingredients,48.28,20.44,1181
Malawi,Sorghum,2005,hg/ha,42481,Pesticides (total),tonnes of active ingredients,295.51,21.37,1181
Malawi,Sorghum,2006,hg/ha,42481,Pesticides (total),tonnes of active ingredients,202.35,20.63,1181
Malawi,Sorghum,2007,hg/ha,42484,Pesticides (total),tonnes of active ingredients,524.46,20.67,1181
Malawi,Sorghum,2008,hg/ha,42489,Pesticides (total),tonnes of active ingredients,624.52,20.42,1181
Malawi,Sorghum,2009,hg/ha,42490,Pesticides (total),tonnes of active ingredients,736.25,20.68,1181
Malawi,Sorghum,2010,hg/ha,42491,Pesticides (total),tonnes of active ingredients,584.12,21.34,1181
Malawi,Sorghum,2011,hg/ha,42491,Pesticides (total),tonnes of active ingredients,553.57,20.92,1181
Malawi,Sorghum,2012,hg/ha,42492,Pesticides (total),tonnes of active ingredients,775.83,20.42,1181
Malawi,Sorghum,2013,hg/ha,42495,Pesticides (total),tonnes of active ingredients,1500.27,19.68,1181
Malawi,Soybeans,2004,hg/ha,42500,Pesticides (total),tonnes of active ingredients,48.28,20.44,1181
Malawi,Soybeans,2005,hg/ha,42500,Pesticides (total),tonnes of active ingredients,295.51,21.37,1181
Malawi,Soybeans,2006,hg/ha,42500,Pesticides (total),tonnes of active ingredients,202.35,20.63,1181
Malawi,Soybeans,2007,hg/ha,42500,Pesticides (total),tonnes of active ingredients,524.46,20.67,1181
Malawi,Soybeans,2008,hg/ha,42500,Pesticides (total),tonnes of active ingredients,624.52,20.42,1181
Malawi,Soybeans,2009,hg/ha,42500,Pesticides (total),tonnes of active ingredients,736.25,20.68,1181
Malawi,Soybeans,2010,hg/ha,42500,Pesticides (total),tonnes of active ingredients,584.12,21.34,1181
Malawi,Soybeans,2011,hg/ha,42500,Pesticides (total),tonnes of active ingredients,553.57,20.92,1181
Malawi,Soybeans,2012,hg/ha,42501,Pesticides (total),tonnes of active ingredients,775.83,20.42,1181
Malawi,Soybeans,2013,hg/ha,42511,Pesticides (total),tonnes of active ingredients,1500.27,19.68,1181
Malawi,Wheat,1990,hg/ha,42615,Pesticides (total),tonnes of active ingredients,173.19,20.86,1181
Malawi,Wheat,1991,hg/ha,42616,Pesticides (total),tonnes of active ingredients,173.19,20.4,1181
Malawi,Wheat,1992,hg/ha,42619,Pesticides (total),tonnes of active ingredients,173.19,20.89,1181
Malawi,Wheat,1993,hg/ha,42622,Pesticides (total),tonnes of active ingredients,173.19,20.43,1181
Malawi,Wheat,1994,hg/ha,42625,Pesticides (total),tonnes of active ingredients,173.19,20.59,1181
